1|1|Red| Standen Mark|36220|2142||35:42|66;197;307;700;908;968;1095;1171;1305;1378;1646;1811;1887;1968;2063;2131;2142;
2|1|Red| Bennett Mike|37020|2164||36:04|71;187;295;678;862;932;1068;1142;1309;1390;1637;1793;1859;1943;2081;2153;2164;
3|1|Red| Exact Richard|40000|2178||36:18|76;208;337;661;863;935;1069;1155;1351;1428;1676;1840;1920;2009;2104;2163;2178;
4|1|Red| Butcher Nick|38185|2240||37:20|93;266;397;804;999;1063;1198;1277;1439;1514;1773;1942;2002;2086;2170;2229;2240;
5|1|Red| Parkes Kevin|40775|2242||37:22|84;216;332;695;897;965;1113;1211;1379;1464;1714;1911;1982;2074;2157;2227;2242;
6|1|Red| Webster Colin|36179|2298||38:18|84;232;359;776;999;1075;1213;1303;1451;1554;1793;1962;2037;2132;2219;2281;2298;
7|1|Red| Hearn Paul|39167|2323||38:43|85;212;324;769;963;1032;1175;1272;1428;1517;1796;1969;2036;2143;2234;2308;2323;
8|1|Red| Vanbeck Drew|40742|2375||39:35|82;207;325;785;988;1068;1228;1319;1488;1585;1857;2038;2111;2210;2294;2358;2375;
9|1|Red| Saunders David|40725|2381||39:41|82;222;359;769;986;1065;1227;1310;1486;1581;1868;2043;2116;2207;2296;2366;2381;
10|1|Red| Parkes Laura|38439|2427||40:27|82;223;343;789;998;1073;1239;1335;1517;1615;1890;2054;2128;2242;2333;2412;2427;
11|1|Red| Young Becky|40927|2518||41:58|78;205;320;793;1101;1178;1334;1426;1588;1686;1983;2161;2235;2330;2450;2507;2518;
12|1|Red| Percival Rory|36949|2635||43:55|98;244;392;888;1095;1178;1353;1442;1653;1752;2061;2248;2327;2431;2532;2618;2635;
13|1|Red| Hodson Daniel|39361|2740||45:40|97;234;360;969;1187;1258;1412;1507;1665;1754;2021;2218;2363;2483;2606;2728;2740;
14|1|Red| Heritage Eric|38541|2777||46:17|95;254;398;962;1211;1300;1477;1597;1807;1910;2202;2386;2466;2576;2678;2758;2777;
15|1|Red| Devan Matthew|39044|2819||46:59|98;259;384;813;1040;1119;1275;1371;1535;1630;2057;2238;2307;2493;2741;2807;2819;
16|1|Red| Hodson David|39313|2846||47:26|108;251;403;1014;1239;1317;1468;1557;1745;1850;2219;2433;2523;2630;2754;2829;2846;
17|1|Red| Cohen Alan|38461|3036||50:36|95;260;398;962;1197;1288;1479;1591;1845;1969;2308;2537;2646;2794;2920;3019;3036;
18|1|Red| Young Philip|40831|3269||54:29|101;272;434;943;1205;1309;1503;1622;1918;2048;2456;2752;2859;3020;3147;3257;3269;
19|1|Red| Byford Ian|40190|3306||55:06|130;304;531;1032;1271;1354;1515;1603;1783;1889;2647;2829;2903;3011;3208;3289;3306;
20|1|Red| Saunders Alison|40104|3349||55:49|99;634;790;1401;1634;1712;1884;1972;2162;2259;2656;2859;2960;3110;3251;3333;3349;
21|1|Red| Charlton Debbie|39623|3425||57:05|180;360;549;1068;1504;1596;1800;1920;2148;2265;2641;2872;3016;3154;3298;3407;3425;
22|1|Red| Hearn Matthew|38861|4203||70:03|88;300;470;1176;1588;1750;2036;2213;2545;2716;3329;3662;3769;3932;4070;4189;4203;
23|1|Red| Young Ryan|38862|4253||70:53|91;303;484;1192;1592;1753;2053;2219;2549;2725;3336;3669;3787;3935;4087;4230;4253;
24|1|Red| Kay Bob|39855|5039||83:59|166;452;764;1717;2147;2292;2609;2776;3125;3303;3902;4327;4469;4668;4847;5009;5039;
25|1|Red| Hearn Kathryn|39014|6052||100:52|969;1183;1611;2876;3243;3384;3694;3934;4252;4432;5036;5348;5477;5715;5900;6025;6052;
26|1|Red| Strollers Chiltern|38430|7319||121:59|202;668;1198;2272;2756;3007;3369;3640;4120;4322;5210;5743;5969;6272;7108;7277;7319;
27|2|Orange| Harding Bryony|38389|1272||21:12|76;99;156;226;352;403;470;569;619;699;719;792;833;884;980;1130;1220;1245;1262;1272;
28|2|Orange| Errington James|38660|1447||24:07|61;95;187;283;422;481;555;675;730;832;874;944;988;1050;1169;1309;1385;1416;1432;1447;
29|2|Orange| Halling Thomas|38333|1762||29:22|70;103;169;269;593;713;807;923;977;1057;1087;1172;1219;1280;1432;1614;1708;1733;1751;1762;
30|2|Orange| Parkes Penny|41574|1886||31:26|99;129;216;319;498;577;670;817;902;1042;1065;1168;1234;1309;1459;1678;1818;1844;1870;1886;
31|2|Orange| Grinsted Jonathan|38820|1896||31:36|90;124;215;300;509;571;652;828;912;1005;1031;1120;1180;1270;1391;1594;1702;1746;1858;1896;
32|2|Orange| Lils Shauna|35971|1907||31:47|130;160;242;331;547;642;750;887;1100;1212;1235;1317;1379;1474;1592;1752;1853;1871;1894;1907;
