2|1|Light Green|Anne Edwards|37096|238004__Anne Edwards||22:20|239;458;570;675;753;857;1002;1095;1202;1274;1340
3|1|Light Green|Sam Fielding|35599|__Sam Fielding||26:42|277;500;654;764;845;1001;1172;1278;1405;1538;1602
4|1|Light Green|Dil Wetherill|39371|377041__Dil Wetherill||28:50|228;439;662;772;868;1123;1365;1475;1588;1663;1730
5|1|Light Green|David Frampton|40886|171448__David Frampton||29:39|265;527;706;828;973;1121;1362;1478;1594;1716;1779
6|1|Light Green|Thomas M'Caw|41354|595404__Thomas M'Caw||30:33|359;652;809;967;1086;1210;1405;1528;1668;1754;1833
7|1|Light Green|Carol Edwards|37152|238002__Carol Edwards||32:51|337;638;817;955;1084;1225;1457;1598;1781;1878;1971
8|1|Light Green|Helen Errington|41512|182972__Helen Errington||37:25|378;801;975;1125;1245;1495;1732;1857;2020;2148;2245
9|1|Light Green|Hanne Bredesen|36731|__Hanne Bredesen||38:53|441;819;1030;1187;1310;1494;1781;1918;2093;2216;2333
10|1|Light Green|Mark Thompson|39132|390981__Mark Thompson||40:09|405;771;1000;1168;1318;1541;1824;1979;2174;2304;2409
11|1|Light Green|Roger Baker|40156|144501__Roger Baker||43:34|615;1010;1189;1367;1527;1730;2008;2197;2371;2510;2614
12|1|Light Green|James Blake|36315|__James Blake||44:31|334;709;991;1154;1303;1724;2157;2270;2449;2572;2671
13|1|Light Green|Matthew Harden|38232|132423__Matthew Harden||46:19|422;1080;1223;1380;1504;1790;2121;2327;2538;2679;2779
14|1|Light Green|Mark Salmon|37213|205319__Mark Salmon||47:35|356;711;923;1099;1254;1438;2000;2300;2599;2747;2855
15|1|Light Green|John Thompson|40394|144521__John Thompson||47:58|472;876;1103;1300;1469;1680;2142;2329;2610;2759;2878
16|1|Light Green|James O'Higgins|37933|333861__James O'Higgins||48:09|454;897;1416;1576;1700;1940;2244;2420;2651;2779;2889
17|1|Light Green|Alison Saunders|39791|221112__Alison Saunders||48:34|1061;1385;1540;1704;1823;1997;2229;2372;2686;2817;2914
18|1|Light Green|John Spence|39854|144641__John Spence||48:48|563;1015;1319;1530;1687;1911;2211;2381;2643;2806;2928
19|1|Light Green|Rob Oldfield|38049|__Rob Oldfield||49:38|788;1167;1377;1561;1692;2027;2329;2513;2740;2867;2978
20|1|Light Green|Daniel Figg|39075|458661__Daniel Figg||49:59|340;747;1019;1197;1356;1586;1874;2060;2720;2897;2999
21|1|Light Green|Frances Goldingay|37994|296232__Frances Goldingay||50:28|788;1210;1452;1635;1779;2026;2357;2560;2771;2909;3028
22|1|Light Green|Richard Exact|39313|__Richard Exact||56:39|590;1125;1322;1476;1581;2019;2378;2545;3238;3331;3399
23|1|Light Green|Yvonne Hodson|39732|406751__Yvonne Hodson||58:57|1151;1590;1815;2013;2186;2462;2828;3008;3281;3418;3537
24|1|Light Green|Susan Marsden|38772|159402__Susan Marsden||59:31|550;1151;1447;1753;1948;2237;2628;2876;3181;3408;3571
25|1|Light Green|Rebecca Glen|36494|440738__Rebecca Glen||60:53|754;1302;1592;1829;2006;2287;2737;2970;3354;3503;3653
26|1|Light Green|Andrew Chalmers|39975|144471__Andrew Chalmers||62:30|538;1132;1366;1567;1722;1934;2280;2726;3371;3615;3750
27|1|Light Green|Barbara Page|41114|__Barbara Page||65:14|597;1046;1432;1660;1829;2245;2591;2787;3503;3760;3914
28|1|Light Green|Penny Parkes|41218|__Penny Parkes||74:15|1371;1832;2171;2537;2746;3021;3676;3866;4111;4322;4455
29|1|Light Green|Paolo, Caroline, Giacomo, Elena Roncarati|38897|__Paolo, Caroline, Giacomo, Elena Roncarati||75:51|490;1113;1819;2153;2512;2783;3391;3566;4285;4452;4551
30|1|Light Green|Henry Dadswell|38471|__Henry Dadswell||76:04|679;1276;1613;1887;2079;2966;3566;3767;4054;4424;4564
31|1|Light Green|Gayle Parnham|38806|__Gayle Parnham||78:11|443;1142;2403;2563;2708;2955;3277;3615;3845;4279;4691
32|1|Light Green|Philip Young|39609|456941__Philip Young||82:30|559;1142;1500;1721;1911;2176;2671;2892;3711;4735;4950
33|1|Light Green|Barbara Wiltshire|39556|143940__Barbara Wiltshire||79:09|742;1527;1895;2187;2424;4749
34|2|Orange|Daniel Hubbard|36913|__Daniel Hubbard||29:46|149;481;683;793;896;1045;1246;1437;1577;1749;1786
35|2|Orange|Josh M'Caw|41263|645317__Josh M'Caw||32:40|111;357;785;917;1091;1283;1505;1704;1871;1923;1960
36|2|Orange|Mark Hubbard|37394|__Mark Hubbard||35:25|112;446;662;871;1005;1194;1494;1833;2018;2086;2125
37|2|Orange|Mathew Hubbard|37092|__Mathew Hubbard||40:16|238;740;972;1157;1332;1548;1843;2143;2328;2387;2416
38|2|Orange|Sarah Davies|37033|__Sarah Davies||40:56|202;522;840;982;1187;1438;1738;2122;2347;2402;2456
39|2|Orange|Josh Shanks|37093|__Josh Shanks||42:57|227;731;975;1163;1439;1763;2035;2268;2451;2543;2577
40|2|Orange|George Nash|37094|__George Nash||42:58|231;739;972;1222;1443;1765;2039;2266;2448;2540;2578
41|2|Orange|Clare Exact|39194|__Clare Exact||43:15|194;612;910;1105;1257;1682;1974;2255;2451;2532;2595
42|2|Orange|Alex Fielding|38114|119143__Alex Fielding||46:42|135;337;660;798;1785;1967;2214;2541;2706;2768;2802
43|2|Orange|Rachel Exact|39253|__Rachel Exact||47:58|178;548;960;1335;1511;1799;2235;2547;2759;2831;2878
44|2|Orange|Francois Swiegers|36285|__Francois Swiegers||50:30|200;777;1062;1352;1971;2169;2431;2673;2883;2971;3030
45|2|Orange|Nicola Frampton|37453|461759__Nicola Frampton||63:10|227;1322;1638;1953;2136;2341;2754;3374;3544;3737;3790
46|2|Orange|Sarah Markby|37238|151850__Sarah Markby||64:37|197;619;915;1103;1271;1552;1899;3396;3657;3779;3877
47|2|Orange|Angela Dyer|38296|__Angela Dyer||74:28|327;1564;1952;2279;2523;2893;3306;3839;4225;4379;4468
48|2|Orange|Viv Hodson|37804|179003__Viv Hodson||91:25|1205;2015;2314;2506;2683;3771;4458;4989;5309;5438;5485
49|2|Orange|Alexander D'Cruz Moore|39385|102115__Alexander D'Cruz Moore||104:15|284;1642;2637;2970;3249;4050;4541;5233;6141;6196;6255
50|2|Orange|Rebecca D'Cruz|39390|842111__Rebecca D'Cruz||104:18|277;1599;2641;2947;3241;4047;4549;5232;6109;6193;6258
