2|1|45 min Score|Kevin Fielding|64857|119143__Kevin Fielding|1|30:16|61;114;176;240;292;365;414;479;516;551;604;650;673;748;803;855;964;1107;1148;1243;1377;1412;1545;1665;1689;1747;1778;1816
3|1|45 min Score|Simon Errington|64857|182971__Simon Errington|2|35:57|44;72;130;157;288;461;500;640;738;787;1020;1118;1192;1241;1321;1348;1413;1494;1543;1593;1713;1784;1853;1921;1987;2049;2102;2157
4|1|45 min Score|Samuel Fielding|64857|152136__Samuel Fielding|3|37:18|60;117;181;250;303;367;436;519;595;642;689;842;1023;1068;1177;1339;1378;1536;1669;1697;1765;1825;1880;1912;2040;2086;2197;2238
5|1|45 min Score|Stephen Buckle|64857|__Stephen Buckle|4|38:30|72;121;179;253;301;369;423;487;522;558;684;726;829;1001;1159;1195;1280;1465;1500;1644;1744;1774;1823;1996;2029;2086;2112;2310
6|1|45 min Score|Beth Hanson|64857|__Beth Hanson|5|39:02|55;91;152;179;301;463;497;635;727;772;880;905;1022;1074;1190;1369;1471;1589;1665;1705;1746;1826;1903;1966;2082;2145;2223;2342
7|1|45 min Score|Ian Byford|64857|__Ian Byford|6|39:40|47;74;143;172;308;475;513;647;742;800;1054;1157;1207;1315;1386;1582;1643;1709;1771;1837;1915;1960;2038;2149;2176;2237;2319;2380
8|1|45 min Score|Peter Warland|64857|276991__Peter Warland|6|41:00|46;76;141;173;318;505;545;699;805;860;1117;1222;1275;1375;1460;1576;1646;1721;1794;1862;1927;1978;2070;2207;2240;2306;2394;2460
9|1|45 min Score|Laura Parkes|63508|416084__Laura Parkes|7|40:04|48;81;159;190;342;545;592;759;874;942;1087;1116;1272;1332;1432;1545;1652;1729;1805;1876;1950;2018;2072;2164;2241;2336;2404
10|1|45 min Score|James Errington|64857|182973__James Errington|8|43:35|61;110;140;238;349;533;581;730;825;886;1120;1221;1311;1365;1469;1496;1565;1654;1704;1767;1978;2290;2385;2439;2508;2563;2615
11|1|45 min Score|David Hodson|64857|479632__David Hodson|9|43:51|51;83;145;175;312;499;547;719;792;846;1066;1188;1257;1365;1469;1605;1726;1797;1885;1970;2061;2139;2248;2407;2484;2572;2631
12|1|45 min Score|Ronan Cleary|64857|237611__Ronan Cleary|10|44:12|86;151;206;259;392;487;581;655;756;843;956;1037;1108;1254;1506;1559;1713;1803;1833;2064;2126;2300;2441;2471;2549;2594;2652
13|1|45 min Score|Ric Brackenbury|64857|__Ric Brackenbury|11|44:41|49;78;136;163;293;458;498;643;743;794;1073;1199;1305;1360;1463;1491;1557;1657;1727;1776;1972;2358;2444;2504;2576;2633;2681
14|1|45 min Score|Maria Pereverzina|64857|144740__Maria Pereverzina|12|43:03|58;94;148;206;269;525;648;704;1013;1129;1197;1309;1385;1501;1576;1690;1757;1821;1891;1936;2030;2073;2308;2451;2484;2583
15|1|45 min Score|Natalia Pereverzina|64857|183594__Natalia Pereverzina|12|43:06|54;93;145;202;272;527;646;708;1016;1133;1194;1307;1383;1503;1574;1685;1759;1823;1889;1934;2029;2074;2303;2453;2485;2586
16|1|45 min Score|Kevin Parkes|64857|416081__Kevin Parkes|13|42:31|74;131;209;292;355;477;552;728;781;1011;1116;1187;1318;1556;1611;1787;1890;1921;1989;2069;2147;2178;2282;2412;2551
17|1|45 min Score|David Heale|64857|455041__David Heale|14|43:52|75;132;210;284;357;509;633;773;879;931;1107;1260;1410;1508;1679;1938;1997;2125;2247;2313;2377;2488;2523;2582;2632
18|1|45 min Score|Julie Cleary|64857|237612__Julie Cleary|15|45:07|62;101;173;250;293;454;592;659;953;1019;1113;1225;1409;1499;1600;1693;1775;1855;1923;2024;2083;2249;2292;2487;2707
19|1|45 min Score|Stu Levene|65152|130618__Stu Levene|16|46:31|58;94;164;194;334;441;539;593;835;948;1094;1165;1259;1721;1798;1882;1965;2035;2140;2239;2371;2423;2469;2582;2791
20|1|45 min Score|Roger Moulding|63514|297652__Roger Moulding|17|44:25|99;179;260;532;652;788;905;1039;1119;1175;1312;1537;1593;1802;1995;2053;2241;2423;2463;2555;2614;2665
21|1|45 min Score|Daniel Figg|64857|458661__Daniel Figg|18|42:47|70;150;242;319;478;577;646;684;855;1002;1104;1336;1425;1577;1713;1909;1949;2051;2103;2384;2567
22|1|45 min Score|Matthew Harden|64857|132423__Matthew Harden|19|43:20|187;270;338;499;596;891;968;1092;1348;1402;1532;1719;1762;1839;1999;2054;2123;2157;2372;2431;2600
23|1|45 min Score|Daniel Hodson|64857|179003__Daniel Hodson|20|43:48|53;106;137;244;328;398;473;596;654;786;984;1052;1234;1530;1645;1819;2336;2412;2494;2571;2628
24|1|45 min Score|Eric Heritage|64857|__Eric Heritage|21|44:08|78;163;246;311;516;608;884;960;1125;1362;1431;1584;1724;1916;1957;2051;2128;2232;2275;2395;2648
25|1|45 min Score|Penny Parkes|64857|416082__Penny Parkes|22|39:53|70;117;321;419;476;670;772;901;1264;1358;1474;1659;1799;1926;2039;2167;2271;2393
26|1|45 min Score|Ian Byrne|64857|__Ian Byrne|23|40:50|64;118;223;302;484;638;768;826;1189;1462;1595;1982;2137;2200;2311;2450
27|1|45 min Score|Sharon Warland|64857|276992__Sharon Warland|24|52:12|265;421;638;702;1154;1316;1375;1685;1978;2568;2978;3132
28|1|45 min Score|Paul Hearn|64857|473521__Paul Hearn|25|45:09|2709
