2|1|Boys|Dane Blomquist|45479|_333_Dane Blomquist||24:51|72;142;303;379;563;585;699;880;952;1098;1250;1351;1450;1491
3|1|Boys|Harry Butt|47280|_348_Harry Butt||26:21|73;159;314;407;606;640;752;936;1018;1157;1343;1432;1538;1581
4|1|Boys|Joe Woodley|46080|_338_Joe Woodley||27:26|82;148;315;382;711;733;842;975;1073;1226;1411;1497;1595;1646
5|1|Boys|Tim Morgan|49680|_368_Tim Morgan||29:13|79;210;409;496;714;739;870;1041;1123;1292;1471;1571;1703;1753
6|1|Boys|Hamish Rogers|47880|_353_Hamish Rogers||29:39|80;155;424;539;750;778;888;1128;1206;1368;1530;1633;1737;1779
7|1|Boys|Alistair Thornton|44400|_324_Alistair Thornton||31:25|88;180;385;496;790;816;936;1127;1241;1391;1558;1721;1843;1885
8|1|Boys|Nick Malbon|46200|_339_Nick Malbon||31:34|69;143;364;450;749;776;889;1046;1131;1297;1600;1730;1847;1894
9|1|Boys|Jamie Hicks|48722|_360_Jamie Hicks||31:53|72;153;434;519;777;803;940;1117;1231;1410;1610;1727;1864;1913
10|1|Boys|Tom Spencer|49440|_366_Tom Spencer||33:10|130;219;457;665;946;982;1118;1285;1368;1535;1717;1813;1947;1990
11|1|Boys|William Rigg|47519|_350_William Rigg||34:22|83;178;610;698;950;980;1094;1268;1369;1567;1753;1913;2022;2062
12|1|Boys|Philip Vokes|44880|_328_Philip Vokes||34:46|97;180;396;493;858;902;1044;1218;1331;1531;1779;1890;2025;2086
13|1|Boys|Michael Hallett|48120|_355_Michael Hallett||35:55|100;184;397;609;866;896;1043;1286;1384;1669;1847;1966;2097;2155
14|1|Boys|Alex Hedges|49561|_367_Alex Hedges||36:06|97;274;502;604;879;917;1080;1271;1364;1622;1802;1959;2114;2166
15|1|Boys|Adam Bartlett|47040|_346_Adam Bartlett||37:07|91;184;402;673;1020;1064;1185;1396;1488;1726;1972;2061;2182;2227
16|1|Boys|Stephen Elkington|49080|_363_Stephen Elkington||38:08|107;253;520;621;1035;1071;1214;1380;1475;1683;1917;2095;2243;2288
17|1|Boys|Angus Dobson|45240|_331_Angus Dobson||38:29|103;203;417;512;766;787;919;1134;1201;1713;2015;2125;2247;2309
18|1|Boys|Alex Bett|48240|_356_Alex Bett||43:52|125;253;579;729;1034;1064;1225;1594;1707;1914;2202;2387;2572;2632
19|1|Boys|Jack Smith|44520|_325_Jack Smith||45:25|111;235;531;676;1121;1173;1396;1655;1845;2071;2289;2415;2662;2725
20|1|Boys|Jonathan Crabbe|46559|_342_Jonathan Crabbe||45:37|208;294;886;1157;1500;1546;1680;1882;1979;2219;2457;2552;2675;2737
21|1|Boys|Tom Ross|45360|_332_Tom Ross||46:41|99;222;550;661;1151;1179;1421;1668;1941;2173;2448;2585;2747;2801
22|1|Boys|Sean Penellum|44641|_326_Sean Penellum||47:21|99;195;437;767;1174;1201;1347;1504;1840;2085;2348;2598;2791;2841
23|1|Boys|Andrew Brockbank|45841|_336_Andrew Brockbank||47:28|154;284;544;650;1248;1286;1452;1706;1870;2146;2381;2616;2801;2848
24|1|Boys|James Perry|44222|_322_James Perry||48:20|106;235;463;576;901;989;1128;1431;1829;2218;2445;2626;2844;2900
25|1|Boys|Alex Mackintosh|48840|_361_Alex Mackintosh||48:22|121;345;805;918;1272;1309;1466;1796;1949;2186;2486;2684;2834;2902
26|1|Boys|Alistair Masson|46680|_343_Alistair Masson||48:39|79;166;547;635;1009;1033;1164;1343;1444;1703;2348;2710;2859;2919
27|1|Boys|James Allison|48480|_358_James Allison||49:19|98;184;524;1082;1464;1492;1647;1830;1958;2229;2650;2774;2915;2959
28|1|Boys|Jeremy Knott|46800|_344_Jeremy Knott||51:22|109;294;829;947;1395;1440;1612;1869;2071;2281;2705;2824;3019;3082
29|1|Boys|Patrick Rigg|49920|_370_Patrick Rigg||52:04|142;282;528;1124;1582;1611;1757;2217;2349;2544;2790;2912;3072;3124
30|1|Boys|Jack Rotherham|48000|_354_Jack Rotherham||54:33|117;295;527;751;1151;1221;1548;1894;2064;2367;2724;2923;3196;3273
31|1|Boys|James Watts|45720|_335_James Watts||54:35|93;179;776;1054;1474;1496;1719;1987;2160;2467;2903;3005;3172;3275
32|1|Boys|Cameron Owens|49321|_365_Cameron Owens||54:52|207;336;713;850;1160;1220;1400;1832;1951;2478;2797;3062;3230;3292
33|1|Boys|James Mellor|46920|_345_James Mellor||55:50|150;341;668;810;1212;1251;1493;1754;1972;2507;2872;3033;3287;3350
34|1|Boys|Tobias Halsey|48360|_357_Tobias Halsey||56:18|209;301;612;1255;1757;1788;1940;2272;2425;2640;2943;3156;3316;3378
35|1|Boys|Jake Lambert|47400|_349_Jake Lambert||57:35|101;608;1181;1340;1735;1773;2094;2414;2544;2741;3034;3211;3403;3455
36|1|Boys|Nat Hall|46439|_341_Nat Hall||57:50|362;611;1198;1318;1761;1810;1986;2234;2448;2659;3078;3197;3390;3470
37|1|Boys|Jordan Moores|46321|_340_Jordan Moores||59:26|485;736;1311;1428;1870;1922;2096;2347;2561;2764;3192;3307;3504;3566
38|1|Boys|Dan Miller|44760|_327_Dan Miller||65:45|232;681;904;995;1252;1283;1996;2266;2545;2768;3049;3183;3887;3945
39|1|Boys|Greg Croxford|47160|_347_Greg Croxford||66:17|154;290;849;1013;1835;1867;2021;2273;2434;2831;3496;3691;3906;3977
40|1|Boys|Jamie Padkin|48600|_359_Jamie Padkin||66:47|105;277;569;1513;1877;1927;2112;2549;2667;3195;3511;3773;3944;4007
41|1|Boys|Phillip Desousa|47764|_352_Phillip Desousa||67:14|105;208;1635;1838;2349;2381;2546;2801;2941;3226;3576;3787;3969;4034
42|1|Boys|Jack Wickham|45000|_329_Jack Wickham||71:57|199;348;675;815;1331;1367;1589;1869;2019;3079;3628;3756;4248;4317
43|1|Boys|Ben Moore|44102|_321_Ben Moore||77:22|204;370;838;1292;1916;1957;2234;2749;2962;3416;4028;4215;4559;4642
44|1|Boys|George Logut|49800|_369_George Logut||86:37|98;225;1771;2413;2987;3135;3344;3833;3959;4220;4778;4900;5088;5197
45|1|Boys|Harry Palmer|45960|_337_Harry Palmer||97:19|123;374;1261;1520;2531;2584;2829;3892;4018;4510;5195;5313;5794;5839
